timestamp_s,foot_ax,foot_ay,foot_az,foot_gx,foot_gy,foot_gz,foot_roll_deg,foot_pitch_deg,foot_yaw_deg,shank_ax,shank_ay,shank_az,shank_gx,shank_gy,shank_gz,shank_roll_deg,shank_pitch_deg,shank_yaw_deg,ankle_encoder_deg,toe_fsr_v,heel_fsr_v
11.24691472699999,8.95703125,-3.60546875,0.4453125,-0.005859375,-0.009765625,0.17578125,-82.52211625218209,-68.05113682733878,77.38189904961801,9.80078125,0.51171875,0.41796875,0.013671875,-0.0234375,-0.3671875,64.53613711361375,-87.71406759205384,-80.2251144723195,169.8046875,0.0001250038148136845,0.0
11.265493106000008,8.95703125,-3.60546875,0.4453125,-0.005859375,-0.009765625,0.17578125,-82.52211625218209,-68.05113682733878,77.38189904961801,9.80078125,0.51171875,0.41796875,0.013671875,-0.0234375,-0.3671875,64.53613711361375,-87.71406759205384,-80.2251144723195,169.98046875,0.0001250038148136845,0.00037501144444105353
11.271003331000003,8.95703125,-3.640625,0.41015625,-0.005859375,-0.009765625,0.17578125,-82.52211625218209,-68.05113682733878,77.38189904961801,9.71875,0.625,0.4921875,0.013671875,-0.0234375,-0.3671875,64.53613711361375,-87.71406759205384,-80.2251144723195,170.419921875,0.0006250190740684225,0.00037501144444105353
11.285439295999993,8.95703125,-3.640625,0.41015625,-0.029296875,-0.04296875,0.205078125,-82.88286972177916,-67.51618955093333,77.75817850537331,9.71875,0.625,0.4921875,0.013671875,-0.0234375,-0.3671875,73.95835421812376,-86.73066306910944,-89.644677734573,171.03515625,0.0006250190740684225,0.000500015259254738
11.305268594000012,8.9140625,-3.83203125,0.4453125,-0.029296875,-0.04296875,0.205078125,-82.88286972177916,-67.51618955093333,77.75817850537331,9.87890625,0.625,0.45703125,0.01171875,-0.068359375,-0.33984375,73.95835421812376,-86.73066306910944,-89.644677734573,171.5625,0.000500015259254738,0.000500015259254738
11.322301947,8.9140625,-3.83203125,0.4453125,-0.029296875,-0.04296875,0.205078125,-82.88286972177916,-67.51618955093333,77.75817850537331,9.87890625,0.625,0.45703125,0.01171875,-0.068359375,-0.33984375,73.95835421812376,-86.73066306910944,-89.644677734573,171.73828125,0.000500015259254738,0.000250007629627369
11.327472083000004,8.9140625,-3.83203125,0.4453125,-0.029296875,-0.04296875,0.205078125,-82.88286972177916,-67.51618955093333,77.75817850537331,9.87890625,0.625,0.45703125,0.01171875,-0.068359375,-0.33984375,73.95835421812376,-86.73066306910944,-89.644677734573,171.9140625,0.0,0.000250007629627369
11.332592395999995,8.875,-3.87109375,0.4453125,-0.021484375,-0.09765625,0.189453125,-83.59531642864043,-66.98068616729978,78.45563457979914,9.80078125,0.6640625,0.53125,0.01171875,-0.068359375,-0.33984375,80.7659049195095,-85.97262621368888,-96.41268623377245,172.529296875,0.0,0.00037501144444105353
11.355436000999987,8.875,-3.87109375,0.4453125,-0.021484375,-0.09765625,0.189453125,-83.59531642864043,-66.98068616729978,78.45563457979914,9.80078125,0.6640625,0.53125,0.037109375,-0.123046875,-0.318359375,80.7659049195095,-85.97262621368888,-96.41268623377245,172.79296875,0.000250007629627369,0.00037501144444105353
11.365852143000012,8.8359375,-3.91015625,0.37109375,-0.021484375,-0.09765625,0.189453125,-83.59531642864043,-66.98068616729978,78.45563457979914,9.72265625,0.78125,0.41796875,0.037109375,-0.123046875,-0.318359375,80.7659049195095,-85.97262621368888,-96.41268623377245,173.232421875,0.000250007629627369,0.0001250038148136845
